Temperature	Date	Time
22	16/03/2022	20:50:57.283081
22	16/03/2022	21:00:57.561257
22	16/03/2022	21:10:57.837224
22	16/03/2022	21:21:00.356230
22	16/03/2022	21:31:00.621180
22	16/03/2022	21:41:10.011841
22	16/03/2022	21:51:10.305175
23	16/03/2022	22:01:10.570817
22	16/03/2022	22:11:10.927616
22	16/03/2022	22:21:11.284265
22	16/03/2022	22:31:11.560065
22	16/03/2022	22:41:11.881114
22	16/03/2022	22:51:12.238401
22	16/03/2022	23:01:12.513722
22	16/03/2022	23:11:12.870804
22	16/03/2022	23:21:13.148866
22	16/03/2022	23:31:13.408538
22	16/03/2022	23:41:13.765627
21	16/03/2022	23:51:14.122886
21	17/03/2022	00:01:16.737713
21	17/03/2022	00:11:17.002513
21	17/03/2022	00:21:19.618024
21	17/03/2022	00:31:22.233706
21	17/03/2022	00:41:22.531633
21	17/03/2022	00:51:22.888863
21	17/03/2022	01:01:23.246075
21	17/03/2022	01:11:23.507867
21	17/03/2022	01:21:23.865475
21	17/03/2022	01:31:24.222494
21	17/03/2022	01:41:24.486009
21	17/03/2022	01:51:24.841146
21	17/03/2022	02:01:25.198714
21	17/03/2022	02:11:25.466866
21	17/03/2022	02:21:25.824118
21	17/03/2022	02:31:26.097324
21	17/03/2022	02:41:26.454593
21	17/03/2022	02:51:26.715517
21	17/03/2022	03:01:27.072712
21	17/03/2022	03:11:27.333855
21	17/03/2022	03:21:27.689561
21	17/03/2022	03:31:28.040827
21	17/03/2022	03:41:28.368479
20	17/03/2022	03:51:28.725688
19	17/03/2022	04:01:31.258981
19	17/03/2022	04:11:31.615833
19	17/03/2022	04:21:31.972996
19	17/03/2022	04:31:32.329626
19	17/03/2022	04:41:32.603885
19	17/03/2022	04:51:32.961256
19	17/03/2022	05:01:33.222784
19	17/03/2022	05:11:33.481595
19	17/03/2022	05:21:33.801036
18	17/03/2022	05:31:34.072111
18	17/03/2022	05:41:34.345731
18	17/03/2022	05:51:34.611728
18	17/03/2022	06:01:34.969078
18	17/03/2022	06:11:37.499572
18	17/03/2022	06:21:37.856807
18	17/03/2022	06:31:38.214076
18	17/03/2022	06:41:38.477775
18	17/03/2022	06:51:38.737575
18	17/03/2022	07:01:39.054839
18	17/03/2022	07:11:39.391080
18	17/03/2022	07:21:39.652113
18	17/03/2022	07:31:40.009244
18	17/03/2022	07:41:40.267011
19	17/03/2022	07:51:40.528621
19	17/03/2022	08:01:40.791427
19	17/03/2022	08:11:41.148711
19	17/03/2022	08:21:41.481084
19	17/03/2022	08:31:41.838270
19	17/03/2022	08:41:42.195453
19	17/03/2022	08:51:42.552743
19	17/03/2022	09:01:42.841115
19	17/03/2022	09:11:43.198391
19	17/03/2022	09:21:43.470045
19	17/03/2022	09:31:43.729180
19	17/03/2022	09:41:44.086498
19	17/03/2022	09:51:44.443883
19	17/03/2022	10:01:44.801197
19	17/03/2022	10:11:45.158548
19	17/03/2022	10:21:45.515842
19	17/03/2022	10:31:48.131457
19	17/03/2022	10:41:48.399570
19	17/03/2022	10:51:48.756618
19	17/03/2022	11:01:49.114260
19	17/03/2022	11:11:49.471414
19	17/03/2022	11:21:49.828792
19	17/03/2022	11:31:50.185595
19	17/03/2022	11:41:50.451158
19	17/03/2022	11:51:50.717372
19	17/03/2022	12:01:51.074402
20	17/03/2022	12:11:51.344124
20	17/03/2022	12:21:51.603405
20	17/03/2022	12:31:51.960555
20	17/03/2022	12:41:52.305869
20	17/03/2022	12:51:52.663209
20	17/03/2022	13:01:53.020566
20	17/03/2022	13:11:53.280578
20	17/03/2022	13:21:53.637923
21	17/03/2022	13:31:53.995209
21	17/03/2022	13:41:54.304881
21	17/03/2022	13:51:54.565965
21	17/03/2022	14:01:54.833993
21	17/03/2022	14:11:55.091212
21	17/03/2022	14:21:55.448525
21	17/03/2022	14:31:55.713642
21	17/03/2022	14:41:56.071555
21	17/03/2022	14:51:56.429081
21	17/03/2022	15:01:56.786187
22	17/03/2022	15:11:57.143378
22	17/03/2022	15:21:57.413752
22	17/03/2022	15:31:57.771174
22	17/03/2022	15:41:58.128694
22	17/03/2022	15:51:58.486082
22	17/03/2022	16:01:58.748725
22	17/03/2022	16:11:59.105948
22	17/03/2022	16:21:59.364081
22	17/03/2022	16:31:59.625975
22	17/03/2022	16:41:59.983321
22	17/03/2022	16:52:00.306255
22	17/03/2022	17:02:00.567507
22	17/03/2022	17:12:00.924844
22	17/03/2022	17:22:01.188595
23	17/03/2022	17:32:01.481076
23	17/03/2022	17:42:01.834744
23	17/03/2022	17:52:02.191917
23	17/03/2022	18:02:02.504466
23	17/03/2022	18:12:02.861549
22	17/03/2022	18:22:05.476666
22	17/03/2022	18:32:05.833781
22	17/03/2022	18:42:06.191010
23	17/03/2022	18:52:06.548318
23	17/03/2022	19:02:06.905442
23	17/03/2022	19:12:07.262644
23	17/03/2022	19:22:07.560327
23	17/03/2022	19:32:07.917245
23	17/03/2022	19:42:08.274530
23	17/03/2022	19:52:08.631871
23	17/03/2022	20:02:08.988974
23	17/03/2022	20:12:11.604095
23	17/03/2022	20:22:11.961240
23	17/03/2022	20:32:12.318433
23	17/03/2022	20:42:12.675652
23	17/03/2022	20:52:13.033002
23	17/03/2022	21:02:13.389901
23	17/03/2022	21:12:13.657560
23	17/03/2022	21:22:14.013904
23	17/03/2022	21:32:14.371152
24	17/03/2022	21:42:14.645310
24	17/03/2022	21:52:15.002616
24	17/03/2022	22:02:15.263805
24	17/03/2022	22:12:15.621002
24	17/03/2022	22:22:15.978255
24	17/03/2022	22:32:16.244944
23	17/03/2022	22:42:16.602154
23	17/03/2022	22:52:16.959418
23	17/03/2022	23:02:17.240254
23	17/03/2022	23:12:17.597352
23	17/03/2022	23:22:17.954577
23	17/03/2022	23:32:18.311790
23	17/03/2022	23:42:18.669118
23	17/03/2022	23:52:19.026212
23	18/03/2022	00:02:19.383236
23	18/03/2022	00:12:19.711759
24	18/03/2022	00:22:20.068995
23	18/03/2022	00:32:20.426239
23	18/03/2022	00:42:20.783384
23	18/03/2022	00:52:21.140547
23	18/03/2022	01:02:21.426529
23	18/03/2022	01:12:21.783636
23	18/03/2022	01:22:22.140706
23	18/03/2022	01:32:22.497751
23	18/03/2022	01:42:22.790769
23	18/03/2022	01:52:23.148047
23	18/03/2022	02:02:23.505269
23	18/03/2022	02:12:23.776414
23	18/03/2022	02:22:24.133527
23	18/03/2022	02:32:24.489856
23	18/03/2022	02:42:24.846310
23	18/03/2022	02:52:25.203488
23	18/03/2022	03:02:25.560646
23	18/03/2022	03:12:25.917671
23	18/03/2022	03:22:26.274791
23	18/03/2022	03:32:28.891049
23	18/03/2022	03:42:31.504643
23	18/03/2022	03:52:31.860422
23	18/03/2022	04:02:32.216253
23	18/03/2022	04:12:32.488302
22	18/03/2022	04:22:32.844457
21	18/03/2022	04:32:33.118001
21	18/03/2022	04:42:33.378954
21	18/03/2022	04:52:33.654353
20	18/03/2022	05:02:36.278964
20	18/03/2022	05:12:36.635983
20	18/03/2022	05:22:36.907900
20	18/03/2022	05:32:37.265471
20	18/03/2022	05:42:37.622992
20	18/03/2022	05:52:37.915159
19	18/03/2022	06:02:38.272433
19	18/03/2022	06:12:38.547817
19	18/03/2022	06:22:38.905275
19	18/03/2022	06:32:39.168708
19	18/03/2022	06:42:39.437343
19	18/03/2022	06:52:39.794664
19	18/03/2022	07:02:40.151938
19	18/03/2022	07:12:40.509313
20	18/03/2022	07:22:40.866902
20	18/03/2022	07:32:41.223447
20	18/03/2022	07:42:41.580966
20	18/03/2022	07:52:41.938845
20	18/03/2022	08:02:42.296540
20	18/03/2022	08:12:42.654281
20	18/03/2022	08:22:42.921195
20	18/03/2022	08:32:43.192191
20	18/03/2022	08:42:43.549779
20	18/03/2022	08:52:43.907317
20	18/03/2022	09:02:44.201076
20	18/03/2022	09:12:44.471569
20	18/03/2022	09:22:44.829071
20	18/03/2022	09:32:45.185937
20	18/03/2022	09:42:45.542592
20	18/03/2022	09:52:45.804785
20	18/03/2022	10:02:46.162315
20	18/03/2022	10:12:46.427637
20	18/03/2022	10:22:46.785000
20	18/03/2022	10:32:49.339321
20	18/03/2022	10:42:49.696592
20	18/03/2022	10:52:52.280750
20	18/03/2022	11:02:52.637895
20	18/03/2022	11:12:52.897326
20	18/03/2022	11:22:53.160829
20	18/03/2022	11:32:53.517244
21	18/03/2022	11:42:53.874266
21	18/03/2022	11:52:54.231913
21	18/03/2022	12:02:54.589417
21	18/03/2022	12:12:54.946940
21	18/03/2022	12:22:55.257854
21	18/03/2022	12:32:55.615255
21	18/03/2022	12:42:55.972947
21	18/03/2022	12:52:56.305816
21	18/03/2022	13:02:56.662547
21	18/03/2022	13:12:57.019868
21	18/03/2022	13:22:57.377419
21	18/03/2022	13:32:57.648446
21	18/03/2022	13:42:57.970805
21	18/03/2022	13:52:58.234273
21	18/03/2022	14:02:58.507047
22	18/03/2022	14:12:58.864258
22	18/03/2022	14:23:01.388482
22	18/03/2022	14:33:01.745716
22	18/03/2022	14:43:02.102592
22	18/03/2022	14:53:02.441082
23	18/03/2022	15:03:02.798299
23	18/03/2022	15:13:03.155488
23	18/03/2022	15:23:03.512770
23	18/03/2022	15:33:03.800924
23	18/03/2022	15:43:04.063867
23	18/03/2022	15:53:04.420781
23	18/03/2022	16:03:04.778131
23	18/03/2022	16:13:05.138860
23	18/03/2022	16:23:05.496120
23	18/03/2022	16:33:05.858144
23	18/03/2022	16:43:06.215458
23	18/03/2022	16:53:06.537735
23	18/03/2022	17:03:06.894931
23	18/03/2022	17:13:07.252109
23	18/03/2022	17:23:07.609517
23	18/03/2022	17:33:07.880882
23	18/03/2022	17:43:08.238100
23	18/03/2022	17:53:08.544512
23	18/03/2022	18:03:08.901395
23	18/03/2022	18:13:09.241116
23	18/03/2022	18:23:09.598465
23	18/03/2022	18:33:09.955684
23	18/03/2022	18:43:10.312922
23	18/03/2022	18:53:10.601040
23	18/03/2022	19:03:10.958280
23	18/03/2022	19:13:11.239527
23	18/03/2022	19:23:11.596478
23	18/03/2022	19:33:11.953750
23	18/03/2022	19:43:12.216022
23	18/03/2022	19:53:12.573214
23	18/03/2022	20:03:12.930511
23	18/03/2022	20:13:13.240895
23	18/03/2022	20:23:13.598179
23	18/03/2022	20:33:13.955423
23	18/03/2022	20:43:14.312731
23	18/03/2022	20:53:14.579928
23	18/03/2022	21:03:14.902371
23	18/03/2022	21:13:15.259598
23	18/03/2022	21:23:15.616582
23	18/03/2022	21:33:15.973773
23	18/03/2022	21:43:16.330985
23	18/03/2022	21:53:16.687461
23	18/03/2022	22:03:17.044755
23	18/03/2022	22:13:17.401130
23	18/03/2022	22:23:17.758602
23	18/03/2022	22:33:18.115836
22	18/03/2022	22:43:18.385396
22	18/03/2022	22:53:18.742496
22	18/03/2022	23:03:19.099747
22	18/03/2022	23:13:19.420501
22	18/03/2022	23:23:19.682045
22	18/03/2022	23:33:20.039467
22	18/03/2022	23:43:20.309162
22	18/03/2022	23:53:20.666401
22	19/03/2022	00:03:21.018525
22	19/03/2022	00:13:21.375778
22	19/03/2022	00:23:21.733018
21	19/03/2022	00:33:22.090420
21	19/03/2022	00:43:22.355479
21	19/03/2022	00:53:24.970758
21	19/03/2022	01:03:25.328233
21	19/03/2022	01:13:25.685424
21	19/03/2022	01:23:26.042292
21	19/03/2022	01:33:26.399557
21	19/03/2022	01:43:26.756702
21	19/03/2022	01:53:27.060083
21	19/03/2022	02:03:27.400972
21	19/03/2022	02:13:27.758159
22	19/03/2022	02:23:28.091228
22	19/03/2022	02:33:28.441164
22	19/03/2022	02:43:28.790969
22	19/03/2022	02:53:29.074146
22	19/03/2022	03:03:29.338674
21	19/03/2022	03:13:29.695646
21	19/03/2022	03:23:29.960103
22	19/03/2022	03:33:30.309187
21	19/03/2022	03:43:30.600843
21	19/03/2022	03:53:30.860208
21	19/03/2022	04:03:31.217260
21	19/03/2022	04:13:31.574438
20	19/03/2022	04:23:31.931806
20	19/03/2022	04:33:32.289171
20	19/03/2022	04:43:32.646472
20	19/03/2022	04:53:33.003648
20	19/03/2022	05:03:33.261829
20	19/03/2022	05:13:33.528173
20	19/03/2022	05:23:33.885401
19	19/03/2022	05:33:34.242648
19	19/03/2022	05:43:34.599908
19	19/03/2022	05:53:34.957019
19	19/03/2022	06:03:35.314278
19	19/03/2022	06:13:35.650415
19	19/03/2022	06:23:35.961275
19	19/03/2022	06:33:36.318429
19	19/03/2022	06:43:36.675673
19	19/03/2022	06:53:36.978990
19	19/03/2022	07:03:37.246869
19	19/03/2022	07:13:37.561060
19	19/03/2022	07:23:37.918322
19	19/03/2022	07:33:38.189087
19	19/03/2022	07:43:38.546370
19	19/03/2022	07:53:41.161943
19	19/03/2022	08:03:41.519183
19	19/03/2022	08:13:41.876337
19	19/03/2022	08:23:42.233494
19	19/03/2022	08:33:42.590891
19	19/03/2022	08:43:42.948329
19	19/03/2022	08:53:43.305024
19	19/03/2022	09:03:43.641164
19	19/03/2022	09:13:43.998224
19	19/03/2022	09:23:44.271064
19	19/03/2022	09:33:44.534321
19	19/03/2022	09:43:44.792594
19	19/03/2022	09:53:45.081102
19	19/03/2022	10:03:45.400997
19	19/03/2022	10:13:45.758260
19	19/03/2022	10:23:46.115509
19	19/03/2022	10:33:46.441208
19	19/03/2022	10:43:46.798424
19	19/03/2022	10:53:47.155722
19	19/03/2022	11:03:47.512964
19	19/03/2022	11:13:47.801086
19	19/03/2022	11:23:48.158258
19	19/03/2022	11:33:48.515466
19	19/03/2022	11:43:48.872678
19	19/03/2022	11:53:49.161235
19	19/03/2022	12:03:49.518613
19	19/03/2022	12:13:49.875912
19	19/03/2022	12:23:50.189955
19	19/03/2022	12:33:50.521005
19	19/03/2022	12:43:50.877800
19	19/03/2022	12:53:51.136514
19	19/03/2022	13:03:51.493194
19	19/03/2022	13:13:51.850572
19	19/03/2022	13:23:52.207645
19	19/03/2022	13:33:52.564823
19	19/03/2022	13:43:52.921996
19	19/03/2022	13:53:53.241234
19	19/03/2022	14:03:53.598263
19	19/03/2022	14:13:53.877813
19	19/03/2022	14:23:54.235117
19	19/03/2022	14:33:54.504085
19	19/03/2022	14:43:54.768627
19	19/03/2022	14:53:55.125939
19	19/03/2022	15:03:55.400954
19	19/03/2022	15:13:55.758238
20	19/03/2022	15:23:56.115509
20	19/03/2022	15:33:56.388196
20	19/03/2022	15:43:56.745437
20	19/03/2022	15:53:57.012056
20	19/03/2022	16:03:57.369299
20	19/03/2022	16:13:57.726470
20	19/03/2022	16:23:57.998146
21	19/03/2022	16:33:58.355494
21	19/03/2022	16:43:58.712583
21	19/03/2022	16:53:59.069843
21	19/03/2022	17:03:59.339086
21	19/03/2022	17:13:59.696375
21	19/03/2022	17:24:00.053477
21	19/03/2022	17:34:00.410717
21	19/03/2022	17:44:00.768031
21	19/03/2022	17:54:01.124722
21	19/03/2022	18:04:01.481873
21	19/03/2022	18:14:01.839310
21	19/03/2022	18:24:02.196522
21	19/03/2022	18:34:02.553761
21	19/03/2022	18:44:02.841230
21	19/03/2022	18:54:03.198454
21	19/03/2022	19:04:03.555696
21	19/03/2022	19:14:03.912913
21	19/03/2022	19:24:04.268986
21	19/03/2022	19:34:04.533258
21	19/03/2022	19:44:04.890510
21	19/03/2022	19:54:05.148665
21	19/03/2022	20:04:05.505772
21	19/03/2022	20:14:05.805333
21	19/03/2022	20:24:06.071723
21	19/03/2022	20:34:06.429129
21	19/03/2022	20:44:06.786287
21	19/03/2022	20:54:07.080937
21	19/03/2022	21:04:07.400931
21	19/03/2022	21:14:07.758122
21	19/03/2022	21:24:08.115391
21	19/03/2022	21:34:08.441033
22	19/03/2022	21:44:08.798293
21	19/03/2022	21:54:09.155508
22	19/03/2022	22:04:09.499658
22	19/03/2022	22:14:09.800988
22	19/03/2022	22:24:10.158291
22	19/03/2022	22:34:10.515600
22	19/03/2022	22:44:10.872837
22	19/03/2022	22:54:13.419313
22	19/03/2022	23:04:13.720985
22	19/03/2022	23:14:16.240852
22	19/03/2022	23:24:16.509157
22	19/03/2022	23:34:16.866356
22	19/03/2022	23:44:17.223556
22	19/03/2022	23:54:17.580832
21	20/03/2022	00:04:17.938027
22	20/03/2022	00:14:18.295316
22	20/03/2022	00:24:18.652456
22	20/03/2022	00:34:18.909923
22	20/03/2022	00:44:19.267171
21	20/03/2022	00:54:19.624511
21	20/03/2022	01:04:19.935132
21	20/03/2022	01:14:20.292195
21	20/03/2022	01:24:20.649559
21	20/03/2022	01:34:21.006576
21	20/03/2022	01:44:21.363976
21	20/03/2022	01:54:21.721092
21	20/03/2022	02:04:24.299655
21	20/03/2022	02:14:24.656396
21	20/03/2022	02:24:25.013610
21	20/03/2022	02:34:25.370823
21	20/03/2022	02:44:25.727765
21	20/03/2022	02:54:26.085070
21	20/03/2022	03:04:26.442197
21	20/03/2022	03:14:26.761194
21	20/03/2022	03:24:27.118589
21	20/03/2022	03:34:27.401010
21	20/03/2022	03:44:27.758425
21	20/03/2022	03:54:28.115326
21	20/03/2022	04:04:28.472453
21	20/03/2022	04:14:28.829829
20	20/03/2022	04:24:29.187312
20	20/03/2022	04:34:29.544580
20	20/03/2022	04:44:29.901015
20	20/03/2022	04:54:30.181127
19	20/03/2022	05:04:30.461023
19	20/03/2022	05:14:30.818223
19	20/03/2022	05:24:31.081190
19	20/03/2022	05:34:31.439006
19	20/03/2022	05:44:34.047961
19	20/03/2022	05:54:34.405114
19	20/03/2022	06:04:34.762295
19	20/03/2022	06:14:35.032334
19	20/03/2022	06:24:35.310574
18	20/03/2022	06:34:35.641164
19	20/03/2022	06:44:35.998526
18	20/03/2022	06:54:36.355804
18	20/03/2022	07:04:36.680996
18	20/03/2022	07:14:37.009940
18	20/03/2022	07:24:37.370169
18	20/03/2022	07:34:37.727547
18	20/03/2022	07:44:38.084224
18	20/03/2022	07:54:38.361120
18	20/03/2022	08:04:38.681117
18	20/03/2022	08:14:39.039203
18	20/03/2022	08:24:39.396408
18	20/03/2022	08:34:39.720982
19	20/03/2022	08:44:40.078299
19	20/03/2022	08:54:40.435537
19	20/03/2022	09:04:40.721262
19	20/03/2022	09:14:41.078486
19	20/03/2022	09:24:41.400970
19	20/03/2022	09:34:41.758214
19	20/03/2022	09:44:42.115360
19	20/03/2022	09:54:42.441245
19	20/03/2022	10:04:42.798341
19	20/03/2022	10:14:43.155540
19	20/03/2022	10:24:43.512708
19	20/03/2022	10:34:43.801122
19	20/03/2022	10:44:44.158330
19	20/03/2022	10:54:44.515547
19	20/03/2022	11:04:44.872793
19	20/03/2022	11:14:45.177421
19	20/03/2022	11:24:45.534638
19	20/03/2022	11:34:45.891845
19	20/03/2022	11:44:46.249129
19	20/03/2022	11:54:46.521018
19	20/03/2022	12:04:46.877998
19	20/03/2022	12:14:47.235139
19	20/03/2022	12:24:47.592348
19	20/03/2022	12:34:47.881174
19	20/03/2022	12:44:48.238566
19	20/03/2022	12:54:48.595777
19	20/03/2022	13:04:48.953012
20	20/03/2022	13:14:49.262305
20	20/03/2022	13:24:49.619484
20	20/03/2022	13:34:49.900372
20	20/03/2022	13:44:50.256901
20	20/03/2022	13:54:50.601008
20	20/03/2022	14:04:50.958287
21	20/03/2022	14:14:51.315519
21	20/03/2022	14:24:51.672751
21	20/03/2022	14:34:51.960918
21	20/03/2022	14:44:52.318140
21	20/03/2022	14:54:52.675347
21	20/03/2022	15:04:52.933050
21	20/03/2022	15:14:53.290449
21	20/03/2022	15:24:53.647704
21	20/03/2022	15:34:54.004980
21	20/03/2022	15:44:54.362308
